TF_ID	Gene_ID	Family
Glyma.04G080600.1.p	Glyma.04G080600	MYB
Glyma.04G101900.1.p	Glyma.04G101900	MYB
Glyma.04G110100.1.p	Glyma.04G110100	MYB
Glyma.04G125700.1.p	Glyma.04G125700	MYB
Glyma.04G125700.2.p	Glyma.04G125700	MYB
Glyma.04G141700.1.p	Glyma.04G141700	MYB
Glyma.04G166900.1.p	Glyma.04G166900	MYB
Glyma.04G170100.1.p	Glyma.04G170100	MYB
Glyma.04G176700.1.p	Glyma.04G176700	MYB
Glyma.04G187300.1.p	Glyma.04G187300	MYB
Glyma.04G205100.1.p	Glyma.04G205100	MYB
Glyma.04G205100.2.p	Glyma.04G205100	MYB
Glyma.04G242200.1.p	Glyma.04G242200	MYB
Glyma.05G005400.1.p	Glyma.05G005400	MYB
Glyma.05G006100.1.p	Glyma.05G006100	MYB
Glyma.05G013000.1.p	Glyma.05G013000	MYB
Glyma.05G027000.1.p	Glyma.05G027000	MYB
Glyma.05G038500.1.p	Glyma.05G038500	MYB
Glyma.05G040700.1.p	Glyma.05G040700	MYB
Glyma.05G051700.1.p	Glyma.05G051700	MYB
Glyma.05G061900.1.p	Glyma.05G061900	MYB
Glyma.05G072600.1.p	Glyma.05G072600	MYB
Glyma.05G098200.1.p	Glyma.05G098200	MYB
Glyma.05G109200.1.p	Glyma.05G109200	MYB
Glyma.05G211200.1.p	Glyma.05G211200	MYB
Glyma.05G224300.1.p	Glyma.05G224300	MYB
Glyma.05G234600.1.p	Glyma.05G234600	MYB
Glyma.06G003800.1.p	Glyma.06G003800	MYB
Glyma.06G003800.2.p	Glyma.06G003800	MYB
Glyma.06G036800.1.p	Glyma.06G036800	MYB
Glyma.06G050000.1.p	Glyma.06G050000	MYB
Glyma.06G082300.1.p	Glyma.06G082300	MYB
Glyma.06G103300.1.p	Glyma.06G103300	MYB
Glyma.06G121200.1.p	Glyma.06G121200	MYB
Glyma.06G160500.1.p	Glyma.06G160500	MYB
Glyma.06G178600.1.p	Glyma.06G178600	MYB
Glyma.06G181800.1.p	Glyma.06G181800	MYB
Glyma.06G193600.1.p	Glyma.06G193600	MYB
Glyma.06G193600.2.p	Glyma.06G193600	MYB
Glyma.06G195600.1.p	Glyma.06G195600	MYB
Glyma.06G248200.1.p	Glyma.06G248200	MYB
Glyma.06G299300.1.p	Glyma.06G299300	MYB
Glyma.06G299900.1.p	Glyma.06G299900	MYB
Glyma.06G300000.1.p	Glyma.06G300000	MYB
Glyma.06G300100.1.p	Glyma.06G300100	MYB
Glyma.06G300200.1.p	Glyma.06G300200	MYB
Glyma.06G300300.1.p	Glyma.06G300300	MYB
Glyma.06G300400.1.p	Glyma.06G300400	MYB
Glyma.06G312900.1.p	Glyma.06G312900	MYB
Glyma.06G312900.2.p	Glyma.06G312900	MYB
Glyma.07G008500.1.p	Glyma.07G008500	MYB
Glyma.07G037700.1.p	Glyma.07G037700	MYB
Glyma.07G038000.1.p	Glyma.07G038000	MYB
Glyma.07G054000.1.p	Glyma.07G054000	MYB
Glyma.07G073000.1.p	Glyma.07G073000	MYB
Glyma.07G073000.2.p	Glyma.07G073000	MYB
Glyma.07G092800.1.p	Glyma.07G092800	MYB
Glyma.07G100700.1.p	Glyma.07G100700	MYB
Glyma.07G100700.2.p	Glyma.07G100700	MYB
Glyma.07G100700.3.p	Glyma.07G100700	MYB
Glyma.07G110700.1.p	Glyma.07G110700	MYB
Glyma.07G126900.1.p	Glyma.07G126900	MYB
Glyma.07G132200.1.p	Glyma.07G132200	MYB
Glyma.07G132400.1.p	Glyma.07G132400	MYB
Glyma.07G132400.2.p	Glyma.07G132400	MYB
Glyma.07G141100.1.p	Glyma.07G141100	MYB
Glyma.07G146300.1.p	Glyma.07G146300	MYB
Glyma.07G175500.1.p	Glyma.07G175500	MYB
Glyma.07G175500.2.p	Glyma.07G175500	MYB
Glyma.07G175500.3.p	Glyma.07G175500	MYB
Glyma.07G175500.4.p	Glyma.07G175500	MYB
Glyma.07G175500.5.p	Glyma.07G175500	MYB
Glyma.07G175500.6.p	Glyma.07G175500	MYB
Glyma.07G189300.1.p	Glyma.07G189300	MYB
Glyma.07G216000.1.p	Glyma.07G216000	MYB
Glyma.07G228600.1.p	Glyma.07G228600	MYB
Glyma.07G228700.1.p	Glyma.07G228700	MYB
Glyma.07G235900.1.p	Glyma.07G235900	MYB
Glyma.07G242600.1.p	Glyma.07G242600	MYB
Glyma.08G005400.1.p	Glyma.08G005400	MYB
Glyma.08G017600.1.p	Glyma.08G017600	MYB
Glyma.08G042100.1.p	Glyma.08G042100	MYB
Glyma.08G059900.1.p	Glyma.08G059900	MYB
Glyma.08G163200.1.p	Glyma.08G163200	MYB
Glyma.08G168100.1.p	Glyma.08G168100	MYB
Glyma.08G188900.1.p	Glyma.08G188900	MYB
Glyma.08G191500.1.p	Glyma.08G191500	MYB
Glyma.08G250600.1.p	Glyma.08G250600	MYB
Glyma.08G290100.1.p	Glyma.08G290100	MYB
Glyma.08G290100.2.p	Glyma.08G290100	MYB
Glyma.08G290100.3.p	Glyma.08G290100	MYB
Glyma.08G290100.4.p	Glyma.08G290100	MYB
Glyma.08G290100.5.p	Glyma.08G290100	MYB
Glyma.08G290100.6.p	Glyma.08G290100	MYB
Glyma.08G290100.7.p	Glyma.08G290100	MYB
Glyma.08G290100.8.p	Glyma.08G290100	MYB
Glyma.08G290100.9.p	Glyma.08G290100	MYB
Glyma.08G298200.1.p	Glyma.08G298200	MYB
Glyma.08G298200.2.p	Glyma.08G298200	MYB
Glyma.08G317300.1.p	Glyma.08G317300	MYB
Glyma.08G317600.1.p	Glyma.08G317600	MYB
Glyma.08G317800.1.p	Glyma.08G317800	MYB
Glyma.08G336500.1.p	Glyma.08G336500	MYB
Glyma.09G001500.1.p	Glyma.09G001500	MYB
Glyma.09G032100.1.p	Glyma.09G032100	MYB
Glyma.09G038900.1.p	Glyma.09G038900	MYB
Glyma.09G092500.1.p	Glyma.09G092500	MYB
Glyma.09G092900.1.p	Glyma.09G092900	MYB
Glyma.09G139000.1.p	Glyma.09G139000	MYB
Glyma.09G169300.1.p	Glyma.09G169300	MYB
Glyma.09G169300.2.p	Glyma.09G169300	MYB
Glyma.09G178000.1.p	Glyma.09G178000	MYB
Glyma.09G178000.2.p	Glyma.09G178000	MYB
Glyma.09G178000.3.p	Glyma.09G178000	MYB
Glyma.09G183400.1.p	Glyma.09G183400	MYB
Glyma.09G206200.1.p	Glyma.09G206200	MYB
Glyma.09G234900.1.p	Glyma.09G234900	MYB
Glyma.09G235100.1.p	Glyma.09G235100	MYB
Glyma.09G235300.1.p	Glyma.09G235300	MYB
Glyma.09G235600.1.p	Glyma.09G235600	MYB
Glyma.09G238800.1.p	Glyma.09G238800	MYB
Glyma.09G261600.1.p	Glyma.09G261600	MYB
Glyma.10G006600.1.p	Glyma.10G006600	MYB
Glyma.10G010300.1.p	Glyma.10G010300	MYB
Glyma.10G010400.1.p	Glyma.10G010400	MYB
Glyma.10G014600.1.p	Glyma.10G014600	MYB
Glyma.10G037000.1.p	Glyma.10G037000	MYB
Glyma.10G054700.1.p	Glyma.10G054700	MYB
Glyma.10G059000.1.p	Glyma.10G059000	MYB
Glyma.10G132200.1.p	Glyma.10G132200	MYB
Glyma.10G139000.1.p	Glyma.10G139000	MYB
Glyma.10G142200.1.p	Glyma.10G142200	MYB
Glyma.10G142200.2.p	Glyma.10G142200	MYB
Glyma.10G165800.1.p	Glyma.10G165800	MYB
Glyma.10G165900.1.p	Glyma.10G165900	MYB
Glyma.10G180800.1.p	Glyma.10G180800	MYB
Glyma.10G191000.1.p	Glyma.10G191000	MYB
Glyma.10G206400.1.p	Glyma.10G206400	MYB
Glyma.10G206500.1.p	Glyma.10G206500	MYB
Glyma.10G212600.1.p	Glyma.10G212600	MYB
Glyma.10G212600.2.p	Glyma.10G212600	MYB
Glyma.10G212600.3.p	Glyma.10G212600	MYB
Glyma.10G236400.1.p	Glyma.10G236400	MYB
Glyma.10G236400.2.p	Glyma.10G236400	MYB
Glyma.10G236400.3.p	Glyma.10G236400	MYB
Glyma.10G236600.1.p	Glyma.10G236600	MYB
Glyma.10G236600.2.p	Glyma.10G236600	MYB
Glyma.10G273000.1.p	Glyma.10G273000	MYB
Glyma.11G009400.1.p	Glyma.11G009400	MYB
Glyma.11G021600.1.p	Glyma.11G021600	MYB
Glyma.11G030200.1.p	Glyma.11G030200	MYB
Glyma.11G034900.1.p	Glyma.11G034900	MYB
Glyma.11G045400.1.p	Glyma.11G045400	MYB
Glyma.11G052100.1.p	Glyma.11G052100	MYB
Glyma.11G107100.1.p	Glyma.11G107100	MYB
Glyma.11G108400.1.p	Glyma.11G108400	MYB
Glyma.11G133700.1.p	Glyma.11G133700	MYB
Glyma.11G142900.1.p	Glyma.11G142900	MYB
Glyma.11G176500.1.p	Glyma.11G176500	MYB
Glyma.11G194100.1.p	Glyma.11G194100	MYB
Glyma.11G215800.1.p	Glyma.11G215800	MYB
Glyma.11G227200.1.p	Glyma.11G227200	MYB
Glyma.11G227200.2.p	Glyma.11G227200	MYB
Glyma.11G227200.3.p	Glyma.11G227200	MYB
Glyma.11G227200.4.p	Glyma.11G227200	MYB
Glyma.11G227200.5.p	Glyma.11G227200	MYB
Glyma.12G017000.1.p	Glyma.12G017000	MYB
Glyma.12G032200.1.p	Glyma.12G032200	MYB
Glyma.12G057900.1.p	Glyma.12G057900	MYB
Glyma.12G066000.1.p	Glyma.12G066000	MYB
Glyma.12G079800.1.p	Glyma.12G079800	MYB
Glyma.12G104500.1.p	Glyma.12G104500	MYB
Glyma.12G104600.1.p	Glyma.12G104600	MYB
Glyma.12G104800.1.p	Glyma.12G104800	MYB
Glyma.12G105400.1.p	Glyma.12G105400	MYB
Glyma.12G106400.1.p	Glyma.12G106400	MYB
Glyma.12G168800.1.p	Glyma.12G168800	MYB
Glyma.12G177700.1.p	Glyma.12G177700	MYB
Glyma.12G193300.1.p	Glyma.12G193300	MYB
Glyma.12G199100.1.p	Glyma.12G199100	MYB
Glyma.12G199200.1.p	Glyma.12G199200	MYB
Glyma.12G199600.1.p	Glyma.12G199600	MYB
Glyma.12G218200.1.p	Glyma.12G218200	MYB
Glyma.12G237500.1.p	Glyma.12G237500	MYB
Glyma.12G241400.1.p	Glyma.12G241400	MYB
Glyma.13G032200.1.p	Glyma.13G032200	MYB
Glyma.13G038500.1.p	Glyma.13G038500	MYB
Glyma.13G050400.1.p	Glyma.13G050400	MYB
Glyma.13G061900.1.p	Glyma.13G061900	MYB
Glyma.13G063200.1.p	Glyma.13G063200	MYB
Glyma.13G066600.1.p	Glyma.13G066600	MYB
Glyma.13G071700.1.p	Glyma.13G071700	MYB
Glyma.13G073400.1.p	Glyma.13G073400	MYB
Glyma.13G073400.2.p	Glyma.13G073400	MYB
Glyma.13G073400.3.p	Glyma.13G073400	MYB
Glyma.13G094400.1.p	Glyma.13G094400	MYB
Glyma.13G109100.1.p	Glyma.13G109100	MYB
Glyma.13G141900.1.p	Glyma.13G141900	MYB
Glyma.13G141900.2.p	Glyma.13G141900	MYB
Glyma.13G145800.1.p	Glyma.13G145800	MYB
Glyma.13G187500.1.p	Glyma.13G187500	MYB
Glyma.13G187500.2.p	Glyma.13G187500	MYB
Glyma.13G203100.1.p	Glyma.13G203100	MYB
Glyma.13G247200.1.p	Glyma.13G247200	MYB
Glyma.13G282100.1.p	Glyma.13G282100	MYB
Glyma.13G302400.1.p	Glyma.13G302400	MYB
Glyma.13G303200.1.p	Glyma.13G303200	MYB
Glyma.13G309200.1.p	Glyma.13G309200	MYB
Glyma.13G322900.1.p	Glyma.13G322900	MYB
Glyma.13G333200.1.p	Glyma.13G333200	MYB
Glyma.13G339900.1.p	Glyma.13G339900	MYB
Glyma.14G039200.1.p	Glyma.14G039200	MYB
Glyma.14G058100.1.p	Glyma.14G058100	MYB
Glyma.14G058100.2.p	Glyma.14G058100	MYB
Glyma.14G058100.3.p	Glyma.14G058100	MYB
Glyma.14G062200.1.p	Glyma.14G062200	MYB
Glyma.14G062200.2.p	Glyma.14G062200	MYB
Glyma.14G063400.1.p	Glyma.14G063400	MYB
Glyma.14G086500.1.p	Glyma.14G086500	MYB
Glyma.14G090900.1.p	Glyma.14G090900	MYB
Glyma.14G091500.1.p	Glyma.14G091500	MYB
Glyma.14G119000.1.p	Glyma.14G119000	MYB
Glyma.14G143400.1.p	Glyma.14G143400	MYB
Glyma.14G143400.2.p	Glyma.14G143400	MYB
Glyma.14G143400.3.p	Glyma.14G143400	MYB
Glyma.14G154400.1.p	Glyma.14G154400	MYB
Glyma.14G191700.1.p	Glyma.14G191700	MYB
Glyma.14G192600.1.p	Glyma.14G192600	MYB
Glyma.14G214500.1.p	Glyma.14G214500	MYB
Glyma.15G025500.1.p	Glyma.15G025500	MYB
Glyma.15G034500.1.p	Glyma.15G034500	MYB
Glyma.15G041100.1.p	Glyma.15G041100	MYB
Glyma.15G066800.1.p	Glyma.15G066800	MYB
Glyma.15G134100.1.p	Glyma.15G134100	MYB
Glyma.15G144000.1.p	Glyma.15G144000	MYB
Glyma.15G176000.1.p	Glyma.15G176000	MYB
Glyma.15G176000.2.p	Glyma.15G176000	MYB
Glyma.15G225300.1.p	Glyma.15G225300	MYB
Glyma.15G225300.2.p	Glyma.15G225300	MYB
Glyma.15G225300.3.p	Glyma.15G225300	MYB
Glyma.15G225300.4.p	Glyma.15G225300	MYB
Glyma.15G259400.1.p	Glyma.15G259400	MYB
Glyma.15G264000.1.p	Glyma.15G264000	MYB
Glyma.16G007100.1.p	Glyma.16G007100	MYB
Glyma.16G007200.1.p	Glyma.16G007200	MYB
Glyma.16G023000.1.p	Glyma.16G023000	MYB
Glyma.16G063700.1.p	Glyma.16G063700	MYB
Glyma.16G072700.1.p	Glyma.16G072700	MYB
Glyma.16G072700.2.p	Glyma.16G072700	MYB
Glyma.16G073000.1.p	Glyma.16G073000	MYB
Glyma.16G092100.1.p	Glyma.16G092100	MYB
Glyma.16G189400.1.p	Glyma.16G189400	MYB
Glyma.16G218900.1.p	Glyma.16G218900	MYB
Glyma.17G031600.1.p	Glyma.17G031600	MYB
Glyma.17G037500.1.p	Glyma.17G037500	MYB
Glyma.17G050500.1.p	Glyma.17G050500	MYB
Glyma.17G065800.1.p	Glyma.17G065800	MYB
Glyma.17G088600.1.p	Glyma.17G088600	MYB
Glyma.17G099800.1.p	Glyma.17G099800	MYB
Glyma.17G121000.1.p	Glyma.17G121000	MYB
Glyma.17G133800.1.p	Glyma.17G133800	MYB
Glyma.17G133800.2.p	Glyma.17G133800	MYB
Glyma.17G133800.3.p	Glyma.17G133800	MYB
Glyma.17G143600.1.p	Glyma.17G143600	MYB
Glyma.17G158000.1.p	Glyma.17G158000	MYB
Glyma.17G162100.1.p	Glyma.17G162100	MYB
Glyma.17G190900.1.p	Glyma.17G190900	MYB
Glyma.17G231900.1.p	Glyma.17G231900	MYB
Glyma.17G237900.1.p	Glyma.17G237900	MYB
Glyma.17G245200.1.p	Glyma.17G245200	MYB
Glyma.18G030300.1.p	Glyma.18G030300	MYB
Glyma.18G030300.2.p	Glyma.18G030300	MYB
Glyma.18G030300.3.p	Glyma.18G030300	MYB
Glyma.18G040700.1.p	Glyma.18G040700	MYB
Glyma.18G065200.1.p	Glyma.18G065200	MYB
Glyma.18G066400.1.p	Glyma.18G066400	MYB
Glyma.18G071600.1.p	Glyma.18G071600	MYB
Glyma.18G095600.1.p	Glyma.18G095600	MYB
Glyma.18G095600.2.p	Glyma.18G095600	MYB
Glyma.18G123600.1.p	Glyma.18G123600	MYB
Glyma.18G123600.2.p	Glyma.18G123600	MYB
Glyma.18G123600.3.p	Glyma.18G123600	MYB
Glyma.18G134200.10.p	Glyma.18G134200	MYB
Glyma.18G134200.11.p	Glyma.18G134200	MYB
Glyma.18G134200.1.p	Glyma.18G134200	MYB
Glyma.18G134200.2.p	Glyma.18G134200	MYB
Glyma.18G134200.3.p	Glyma.18G134200	MYB
Glyma.18G134200.4.p	Glyma.18G134200	MYB
Glyma.18G134200.5.p	Glyma.18G134200	MYB
Glyma.18G134200.6.p	Glyma.18G134200	MYB
Glyma.18G134200.7.p	Glyma.18G134200	MYB
Glyma.18G134200.8.p	Glyma.18G134200	MYB
Glyma.18G134200.9.p	Glyma.18G134200	MYB
Glyma.18G151400.1.p	Glyma.18G151400	MYB
Glyma.18G151400.2.p	Glyma.18G151400	MYB
Glyma.18G181100.1.p	Glyma.18G181100	MYB
Glyma.18G181100.2.p	Glyma.18G181100	MYB
Glyma.18G181100.3.p	Glyma.18G181100	MYB
Glyma.18G181300.1.p	Glyma.18G181300	MYB
Glyma.18G181300.2.p	Glyma.18G181300	MYB
Glyma.18G191200.1.p	Glyma.18G191200	MYB
Glyma.18G197500.1.p	Glyma.18G197500	MYB
Glyma.18G230600.1.p	Glyma.18G230600	MYB
Glyma.18G259100.1.p	Glyma.18G259100	MYB
Glyma.18G261400.1.p	Glyma.18G261400	MYB
Glyma.18G261400.2.p	Glyma.18G261400	MYB
Glyma.18G261700.1.p	Glyma.18G261700	MYB
Glyma.18G262000.1.p	Glyma.18G262000	MYB
Glyma.18G273300.1.p	Glyma.18G273300	MYB
Glyma.18G273400.1.p	Glyma.18G273400	MYB
Glyma.19G006500.1.p	Glyma.19G006500	MYB
Glyma.19G017900.1.p	Glyma.19G017900	MYB
Glyma.19G022100.1.p	Glyma.19G022100	MYB
Glyma.19G024700.1.p	Glyma.19G024700	MYB
Glyma.19G025000.1.p	Glyma.19G025000	MYB
Glyma.19G038100.1.p	Glyma.19G038100	MYB
Glyma.19G055800.1.p	Glyma.19G055800	MYB
Glyma.19G061300.1.p	Glyma.19G061300	MYB
Glyma.19G061600.1.p	Glyma.19G061600	MYB
Glyma.19G061600.2.p	Glyma.19G061600	MYB
Glyma.19G062000.1.p	Glyma.19G062000	MYB
Glyma.19G118500.1.p	Glyma.19G118500	MYB
Glyma.19G119300.1.p	Glyma.19G119300	MYB
Glyma.19G164600.1.p	Glyma.19G164600	MYB
Glyma.19G184500.1.p	Glyma.19G184500	MYB
Glyma.19G214900.1.p	Glyma.19G214900	MYB
Glyma.19G218800.1.p	Glyma.19G218800	MYB
Glyma.19G219000.1.p	Glyma.19G219000	MYB
Glyma.19G222200.1.p	Glyma.19G222200	MYB
Glyma.19G224600.1.p	Glyma.19G224600	MYB
Glyma.19G224600.2.p	Glyma.19G224600	MYB
Glyma.19G248100.1.p	Glyma.19G248100	MYB
Glyma.19G257400.1.p	Glyma.19G257400	MYB
Glyma.19G264200.1.p	Glyma.19G264200	MYB
Glyma.20G011700.1.p	Glyma.20G011700	MYB
Glyma.20G011700.2.p	Glyma.20G011700	MYB
Glyma.20G011700.3.p	Glyma.20G011700	MYB
Glyma.20G013000.1.p	Glyma.20G013000	MYB
Glyma.20G013000.2.p	Glyma.20G013000	MYB
Glyma.20G032900.1.p	Glyma.20G032900	MYB
Glyma.20G034100.1.p	Glyma.20G034100	MYB
Glyma.20G047600.1.p	Glyma.20G047600	MYB
Glyma.20G082300.1.p	Glyma.20G082300	MYB
Glyma.20G090700.1.p	Glyma.20G090700	MYB
Glyma.20G117000.1.p	Glyma.20G117000	MYB
Glyma.20G157900.1.p	Glyma.20G157900	MYB
Glyma.20G157900.2.p	Glyma.20G157900	MYB
Glyma.20G158100.1.p	Glyma.20G158100	MYB
Glyma.20G158100.2.p	Glyma.20G158100	MYB
Glyma.20G178500.1.p	Glyma.20G178500	MYB
Glyma.20G178500.2.p	Glyma.20G178500	MYB
Glyma.20G184100.1.p	Glyma.20G184100	MYB
Glyma.20G184200.1.p	Glyma.20G184200	MYB
Glyma.20G199300.1.p	Glyma.20G199300	MYB
Glyma.20G209700.1.p	Glyma.20G209700	MYB
Glyma.20G223300.1.p	Glyma.20G223300	MYB
Glyma.20G223300.2.p	Glyma.20G223300	MYB
Glyma.20G223300.3.p	Glyma.20G223300	MYB
Glyma.U027500.1.p	Glyma.U027500	MYB
Glyma.U028100.1.p	Glyma.U028100	MYB
Glyma.U038900.1.p	Glyma.U038900	MYB
Glyma.01G003000.1.p	Glyma.01G003000	MYB_related
Glyma.01G038600.1.p	Glyma.01G038600	MYB_related
Glyma.01G051600.1.p	Glyma.01G051600	MYB_related
Glyma.01G059300.1.p	Glyma.01G059300	MYB_related
Glyma.01G101400.1.p	Glyma.01G101400	MYB_related
Glyma.01G173900.1.p	Glyma.01G173900	MYB_related
Glyma.01G176100.1.p	Glyma.01G176100	MYB_related
Glyma.01G194600.1.p	Glyma.01G194600	MYB_related
Glyma.01G194600.2.p	Glyma.01G194600	MYB_related
Glyma.01G224900.1.p	Glyma.01G224900	MYB_related
Glyma.01G224900.2.p	Glyma.01G224900	MYB_related
Glyma.01G228200.1.p	Glyma.01G228200	MYB_related
Glyma.01G228200.2.p	Glyma.01G228200	MYB_related
Glyma.01G228200.3.p	Glyma.01G228200	MYB_related
Glyma.02G026300.1.p	Glyma.02G026300	MYB_related
Glyma.02G026300.2.p	Glyma.02G026300	MYB_related
Glyma.02G048100.1.p	Glyma.02G048100	MYB_related
Glyma.02G055800.1.p	Glyma.02G055800	MYB_related
Glyma.02G055900.1.p	Glyma.02G055900	MYB_related
Glyma.02G157300.1.p	Glyma.02G157300	MYB_related
Glyma.02G214600.1.p	Glyma.02G214600	MYB_related
Glyma.02G241000.1.p	Glyma.02G241000	MYB_related
Glyma.02G249400.1.p	Glyma.02G249400	MYB_related
Glyma.02G249400.2.p	Glyma.02G249400	MYB_related
Glyma.03G047600.1.p	Glyma.03G047600	MYB_related
Glyma.03G067000.1.p	Glyma.03G067000	MYB_related
Glyma.03G090800.1.p	Glyma.03G090800	MYB_related
Glyma.03G125000.1.p	Glyma.03G125000	MYB_related
Glyma.03G177300.1.p	Glyma.03G177300	MYB_related
Glyma.03G221500.1.p	Glyma.03G221500	MYB_related
Glyma.03G221500.2.p	Glyma.03G221500	MYB_related
Glyma.03G221500.3.p	Glyma.03G221500	MYB_related
Glyma.03G221500.4.p	Glyma.03G221500	MYB_related
Glyma.03G258700.2.p	Glyma.03G258700	MYB_related
Glyma.03G261800.1.p	Glyma.03G261800	MYB_related
Glyma.03G261800.2.p	Glyma.03G261800	MYB_related
Glyma.03G261800.3.p	Glyma.03G261800	MYB_related
Glyma.03G261800.4.p	Glyma.03G261800	MYB_related
Glyma.03G261800.5.p	Glyma.03G261800	MYB_related
Glyma.04G004700.1.p	Glyma.04G004700	MYB_related
Glyma.04G012600.1.p	Glyma.04G012600	MYB_related
Glyma.04G012600.2.p	Glyma.04G012600	MYB_related
Glyma.04G031300.1.p	Glyma.04G031300	MYB_related
Glyma.04G031700.1.p	Glyma.04G031700	MYB_related
Glyma.04G051000.1.p	Glyma.04G051000	MYB_related
Glyma.04G051000.2.p	Glyma.04G051000	MYB_related
Glyma.04G095300.1.p	Glyma.04G095300	MYB_related
Glyma.04G095300.2.p	Glyma.04G095300	MYB_related
Glyma.04G095300.3.p	Glyma.04G095300	MYB_related
Glyma.04G095300.4.p	Glyma.04G095300	MYB_related
Glyma.04G095300.5.p	Glyma.04G095300	MYB_related
Glyma.04G132200.1.p	Glyma.04G132200	MYB_related
Glyma.04G148800.1.p	Glyma.04G148800	MYB_related
Glyma.04G148800.2.p	Glyma.04G148800	MYB_related
Glyma.04G148800.3.p	Glyma.04G148800	MYB_related
Glyma.04G177300.1.p	Glyma.04G177300	MYB_related
Glyma.04G184200.1.p	Glyma.04G184200	MYB_related
Glyma.04G221800.1.p	Glyma.04G221800	MYB_related
Glyma.05G032200.1.p	Glyma.05G032200	MYB_related
Glyma.05G051700.2.p	Glyma.05G051700	MYB_related
Glyma.05G062300.1.p	Glyma.05G062300	MYB_related
Glyma.05G106000.1.p	Glyma.05G106000	MYB_related
Glyma.05G106000.2.p	Glyma.05G106000	MYB_related
Glyma.05G106000.3.p	Glyma.05G106000	MYB_related
Glyma.05G106000.4.p	Glyma.05G106000	MYB_related
Glyma.05G106000.5.p	Glyma.05G106000	MYB_related
Glyma.05G106000.6.p	Glyma.05G106000	MYB_related
Glyma.05G106000.7.p	Glyma.05G106000	MYB_related
Glyma.05G106000.8.p	Glyma.05G106000	MYB_related
Glyma.05G106000.9.p	Glyma.05G106000	MYB_related
Glyma.05G189200.1.p	Glyma.05G189200	MYB_related
Glyma.05G222600.1.p	Glyma.05G222600	MYB_related
Glyma.05G222600.2.p	Glyma.05G222600	MYB_related
Glyma.06G031400.1.p	Glyma.06G031400	MYB_related
Glyma.06G031800.1.p	Glyma.06G031800	MYB_related
Glyma.06G051900.1.p	Glyma.06G051900	MYB_related
Glyma.06G097100.1.p	Glyma.06G097100	MYB_related
Glyma.06G097100.2.p	Glyma.06G097100	MYB_related
Glyma.06G120200.2.p	Glyma.06G120200	MYB_related
Glyma.06G143600.1.p	Glyma.06G143600	MYB_related
Glyma.06G187600.1.p	Glyma.06G187600	MYB_related
Glyma.06G188400.1.p	Glyma.06G188400	MYB_related
Glyma.06G216400.1.p	Glyma.06G216400	MYB_related
Glyma.06G216400.2.p	Glyma.06G216400	MYB_related
Glyma.06G216400.3.p	Glyma.06G216400	MYB_related
Glyma.06G216400.4.p	Glyma.06G216400	MYB_related
Glyma.06G216400.5.p	Glyma.06G216400	MYB_related
Glyma.06G216400.6.p	Glyma.06G216400	MYB_related
Glyma.06G220100.1.p	Glyma.06G220100	MYB_related
Glyma.06G303100.1.p	Glyma.06G303100	MYB_related
Glyma.07G007200.1.p	Glyma.07G007200	MYB_related
Glyma.07G007200.2.p	Glyma.07G007200	MYB_related
Glyma.07G037100.1.p	Glyma.07G037100	MYB_related
Glyma.07G037100.2.p	Glyma.07G037100	MYB_related
Glyma.07G048500.1.p	Glyma.07G048500	MYB_related
Glyma.07G048500.2.p	Glyma.07G048500	MYB_related
Glyma.07G048500.3.p	Glyma.07G048500	MYB_related
Glyma.07G048500.4.p	Glyma.07G048500	MYB_related
Glyma.07G048500.5.p	Glyma.07G048500	MYB_related
Glyma.07G048500.6.p	Glyma.07G048500	MYB_related
Glyma.07G048500.7.p	Glyma.07G048500	MYB_related
Glyma.07G066100.1.p	Glyma.07G066100	MYB_related
Glyma.07G074300.1.p	Glyma.07G074300	MYB_related
Glyma.07G074500.1.p	Glyma.07G074500	MYB_related
Glyma.07G180200.1.p	Glyma.07G180200	MYB_related
Glyma.07G192000.1.p	Glyma.07G192000	MYB_related
Glyma.08G029400.1.p	Glyma.08G029400	MYB_related
Glyma.08G110200.1.p	Glyma.08G110200	MYB_related
Glyma.08G149600.1.p	Glyma.08G149600	MYB_related
Glyma.08G189900.1.p	Glyma.08G189900	MYB_related
Glyma.08G189900.2.p	Glyma.08G189900	MYB_related
Glyma.08G250600.2.p	Glyma.08G250600	MYB_related
Glyma.08G293300.1.p	Glyma.08G293300	MYB_related
Glyma.08G331300.1.p	Glyma.08G331300	MYB_related
Glyma.08G333500.1.p	Glyma.08G333500	MYB_related
Glyma.08G333600.1.p	Glyma.08G333600	MYB_related
Glyma.09G029300.1.p	Glyma.09G029300	MYB_related
Glyma.09G029300.2.p	Glyma.09G029300	MYB_related
Glyma.09G029300.3.p	Glyma.09G029300	MYB_related
Glyma.09G029300.4.p	Glyma.09G029300	MYB_related
Glyma.09G029300.5.p	Glyma.09G029300	MYB_related
Glyma.09G038900.2.p	Glyma.09G038900	MYB_related
Glyma.09G131400.1.p	Glyma.09G131400	MYB_related
Glyma.09G131400.2.p	Glyma.09G131400	MYB_related
Glyma.09G167900.1.p	Glyma.09G167900	MYB_related
Glyma.09G167900.2.p	Glyma.09G167900	MYB_related
Glyma.09G196500.1.p	Glyma.09G196500	MYB_related
Glyma.09G235600.2.p	Glyma.09G235600	MYB_related
Glyma.09G255300.1.p	Glyma.09G255300	MYB_related
